LEAID,STNAME,FIPST,LEANM,PCTPROF_MTH_clean,PCTPROF_RLA_clean,NUMVALID_MTH_clean,NUMVALID_RLA_clean,SCHLEV,MEMBERSCH,TOTALEXP,TOTALREV,TFEDREV,TSTREV,TLOCREV,TCURINST,TCURSSVC,TCAPOUT,per_pupil_exp,poverty_rate,Estimated Population 5-17,cluster,log_enrollment,silhouette
1723460,ILLINOIS,17,Lombard SD 44,46.0,49.0,1977,1981,01,3163,71538000,69699000,1510000,18733000,49456000,38025000,24712000,4845000,22617.13563073032,7.789855072463768,3312,0,8.059592328887545,0.19734115067234406
1723640,ILLINOIS,17,Brooklyn UD 188,2.5,2.5,70,70,03,161,3154000,3176000,807000,1638000,731000,1154000,1546000,97000,19590.06211180124,53.38345864661655,133,1,5.087596335232384,0.32418067736362066
1723700,ILLINOIS,17,Ludlow CCSD 142,24.5,34.5,43,43,01,53,1452000,1447000,115000,834000,498000,714000,570000,88000,27396.22641509434,25.42372881355932,118,1,3.9889840465642745,0.39649503196902774
1723730,ILLINOIS,17,Will County SD 92,48.0,58.0,1009,1016,01,1494,33231000,35223000,830000,10004000,24389000,18055000,11871000,1992000,22242.9718875502,5.472901168969182,1882,0,7.3098814858247865,0.3615599563579834
1723850,ILLINOIS,17,Lyons SD 103,18.0,28.0,1509,1509,01,2413,41800000,43558000,2264000,17187000,24107000,21914000,13718000,939000,17322.834645669293,15.791666666666668,2400,1,7.789040401657477,0.46775042514313914
1723880,ILLINOIS,17,Lyons Twp HSD 204,64.0,59.0,936,936,02,4052,102530000,106075000,805000,30510000,74760000,57423000,36593000,1858000,25303.5538005923,4.540918163672655,4008,0,8.307212626628308,0.4448260824087435
1723920,ILLINOIS,17,Macomb CUSD 185,26.0,34.0,999,1001,03,2032,33886000,34731000,1531000,14325000,18875000,17516000,12075000,2841000,16676.181102362203,19.980879541108987,2092,1,7.617267813628347,0.5081836755643195
1723970,ILLINOIS,17,Madison CUSD 12,6.0,8.0,359,359,03,668,57143000,58771000,2082000,53795000,2894000,31116000,22916000,44000,85543.41317365269,32.700892857142854,896,1,6.505784060128229,0.07977115753330091
1724000,ILLINOIS,17,Maercker SD 60,56.0,53.0,919,920,01,1401,37912000,30091000,790000,9214000,20087000,15670000,12041000,6894000,27060.670949321917,9.353507565337004,1454,0,7.2456550675945355,0.3240817427469535
1724060,ILLINOIS,17,Mahomet-Seymour CUSD 3,48.0,50.0,1641,1643,03,3170,35415000,30768000,1745000,12261000,16762000,18632000,9202000,4522000,11171.92429022082,7.010710808179163,3081,0,8.061802274538348,0.18091465309004984
1724090,ILLINOIS,17,Maine Township HSD 207,47.0,46.0,1542,1542,02,6343,181766000,193597000,3940000,57066000,132591000,109563000,59340000,7561000,28656.15639287404,8.42704834233971,6847,0,8.755264763314685,0.14922575221541018
1724120,ILLINOIS,17,Malden CCSD 84,24.5,34.5,58,58,01,101,1413000,1556000,96000,646000,814000,792000,521000,0,13990.09900990099,14.473684210526317,76,1,4.624972813284271,0.45110505577162163
1724270,ILLINOIS,17,Manhattan SD 114,49.0,59.0,979,981,01,1540,20354000,21893000,497000,8657000,12739000,10324000,4873000,933000,13216.883116883117,2.549342105263158,1216,0,7.340186835320115,0.35171787106789576
1724330,ILLINOIS,17,Mannheim SD 83,19.0,32.0,1754,1753,01,2691,76901000,69902000,2930000,23335000,43637000,32833000,20394000,18476000,28577.10888145671,15.897858319604612,2428,1,7.898039690764619,0.33917806401369727
1724390,ILLINOIS,17,Manteno CUSD 5,29.0,43.0,1025,1025,03,1978,28199000,35663000,1304000,13015000,21344000,14891000,9753000,517000,14256.319514661274,10.50656660412758,2132,1,7.590346945602565,0.290698924273273
1724420,ILLINOIS,17,Northbrook/Glenview SD 30,79.0,77.0,782,782,01,1208,61238000,34755000,336000,6413000,28006000,15965000,10708000,31211000,50693.708609271525,4.63519313304721,1165,0,7.097548850614793,0.27075886555113554
1724480,ILLINOIS,17,Kaneland CUSD 302,35.0,38.0,2349,2351,03,4303,81411000,93358000,1672000,31161000,60525000,41837000,29699000,1838000,18919.59098303509,3.021813087852712,4997,1,8.36730010184162,0.07500307848818542
1724570,ILLINOIS,17,Marengo CHSD 154,42.0,47.0,142,142,02,665,16774000,17479000,525000,5275000,11679000,8114000,5235000,272000,25224.06015037594,7.79874213836478,795,0,6.501289670540389,0.10772275767794812
1724600,ILLINOIS,17,Marion CUSD 2,31.0,42.0,2007,2009,03,4008,51607000,54595000,2590000,23806000,28199000,28194000,14045000,1440000,12875.998003992016,21.689386562804284,4108,1,8.296297112642508,0.4744322333233086
1724650,ILLINOIS,17,Marissa CUSD 40,20.0,26.0,280,280,03,570,8399000,9194000,767000,5538000,2889000,4427000,3021000,189000,14735.087719298246,18.7624750499002,501,1,6.3473892096560105,0.5026149034477596
1724720,ILLINOIS,17,Prairie-Hills ESD 144,16.0,24.0,1848,1851,01,2802,42123000,45978000,4965000,27579000,13434000,18408000,16238000,2190000,15033.190578158456,31.325743665075283,2723,1,7.938445551164788,0.4930672466603905
1724750,ILLINOIS,17,Maroa Forsyth CUSD 2,37.0,51.0,603,603,03,1192,14584000,16316000,428000,5130000,10758000,7539000,5025000,532000,12234.89932885906,8.714043993231812,1182,1,7.084226422097916,0.017472033606942713
1724780,ILLINOIS,17,Marquardt SD 15,27.0,29.0,1654,1654,01,2491,67030000,68066000,4420000,26651000,36995000,31678000,17423000,9128000,26908.87193898033,18.311258278145694,3020,1,7.820840879907344,0.37637120015627046
1724870,ILLINOIS,17,Marshall CUSD 2C,32.0,36.0,682,682,03,1285,15944000,16179000,672000,10363000,5144000,8524000,5067000,1241000,12407.782101167317,14.339058999253174,1339,1,7.1592919047975645,0.4179275454258862
1724900,ILLINOIS,17,Martinsville CUSD 3C,17.0,17.0,192,192,03,405,5713000,5812000,325000,3729000,1758000,2921000,2335000,114000,14106.172839506173,19.65811965811966,351,1,6.0063531596017325,0.4779896570271565
1724940,ILLINOIS,17,Mascoutah CUD 19,49.0,59.0,2153,2155,03,4083,58350000,68149000,18047000,32276000,17826000,28258000,18672000,5124000,14290.962527553267,4.979129397734049,3354,0,8.314832179284556,0.3639634377040032
1725000,ILLINOIS,17,Massac UD 1,37.0,41.0,1070,1069,03,2056,27555000,29822000,2652000,19143000,8027000,16788000,9001000,214000,13402.237354085602,21.83742183742184,2079,1,7.6290038896529575,0.450900050998459
1725020,ILLINOIS,17,Matteson ESD 162,26.0,39.0,1701,1698,01,2612,51336000,51466000,3232000,23591000,24643000,22377000,22158000,2736000,19653.905053598774,18.19334389857369,3155,1,7.868254265520613,0.44403676278313037
1725050,ILLINOIS,17,Mattoon CUSD 2,22.0,36.0,1678,1684,03,3245,44504000,47077000,2650000,25169000,19258000,24209000,15899000,1475000,13714.637904468413,20.84985835694051,3530,1,8.085178748074537,0.5141165926615537
1725110,ILLINOIS,17,Maywood-Melrose Park-Broadview 89,14.0,21.0,2881,2886,01,4822,72425000,87046000,10146000,59195000,17705000,36240000,28989000,1885000,15019.70136872667,23.25499204806503,5659,1,8.481151420068972,0.49580914359849004
1725190,ILLINOIS,17,Mazon-Verona-Kinsman ESD 2C,32.0,42.0,197,197,01,307,5159000,5205000,243000,591000,4371000,2112000,2162000,227000,16804.56026058632,8.88888888888889,360,1,5.730099782973574,0.21924986579824224
1725260,ILLINOIS,17,McClellan CCSD 12,54.5,44.5,38,38,01,58,740000,776000,22000,305000,449000,416000,212000,7000,12758.620689655172,12.727272727272728,55,0,4.07753744390572,0.06770202163754059
1725290,ILLINOIS,17,McHenry CCSD 15,28.0,40.0,2952,2956,01,4365,86579000,94525000,3396000,33237000,57892000,48645000,27544000,6075000,19834.822451317297,9.733562526858616,4654,1,8.38160253710989,0.26833381078924
1725320,ILLINOIS,17,McHenry CHSD 156,34.0,37.0,523,523,02,2143,45726000,49279000,1402000,17416000,30461000,23648000,15358000,3335000,21337.37750816612,8.125,2400,1,7.670428522190693,0.1947379614113709
1725500,ILLINOIS,17,Medinah SD 11,41.0,47.0,414,416,01,662,15655000,14273000,399000,4211000,9663000,6084000,5644000,2623000,23648.036253776438,7.482993197278912,735,0,6.4967749901858625,0.09291945978105018
1725590,ILLINOIS,17,CUSD 4,21.0,29.0,355,355,03,689,8414000,9583000,460000,5003000,4120000,4291000,3243000,327000,12211.901306240929,8.928571428571429,728,1,6.536691597591305,0.3697831323727506
1725620,ILLINOIS,17,Mendota CCSD 289,30.0,39.0,672,672,01,1093,14523000,16083000,1270000,7872000,6941000,8534000,3704000,125000,13287.282708142726,18.96838602329451,1202,1,6.9975959829819265,0.4803388033390631
1725650,ILLINOIS,17,Mendota Twp HSD 280,32.0,32.0,124,124,02,556,11265000,13181000,481000,4552000,8148000,5648000,3840000,890000,20260.79136690648,15.358931552587643,599,1,6.322565239927284,0.4049462530371667
1725680,ILLINOIS,17,Meredosia-Chambersburg CUSD 11,7.5,17.0,91,91,03,195,4321000,4442000,284000,1422000,2736000,2351000,1492000,252000,22158.97435897436,16.34980988593156,263,1,5.278114659230517,0.409700890198365
1725690,ILLINOIS,17,Meridian CUSD 223,30.0,39.0,819,819,03,1614,23339000,24224000,550000,12784000,10890000,12615000,7618000,1211000,14460.346964064436,9.058823529411764,1700,1,7.387090235656757,0.28825988482723475
1725740,ILLINOIS,17,Metamora CCSD 1,47.0,65.0,575,574,01,893,9527000,9946000,367000,4312000,5267000,5824000,2526000,48000,10668.533034714446,6.506849315068493,876,0,6.795705775173514,0.33902146679122364
1725770,ILLINOIS,17,County of Woodford School,52.0,50.0,238,238,02,997,16896000,18351000,562000,6381000,11408000,8810000,5231000,1078000,16946.840521564693,4.480651731160896,982,0,6.905753276311464,0.3021515773419786
1725920,ILLINOIS,17,Midlothian SD 143,12.0,17.0,1167,1169,01,1754,27876000,29416000,2008000,19041000,8367000,14181000,10003000,776000,15892.816419612314,21.149674620390453,1844,1,7.470224135899966,0.4747993793897227
1726100,ILLINOIS,17,Millburn CCSD 24,55.0,57.0,830,830,01,1155,22143000,25862000,281000,9522000,16059000,11822000,7675000,522000,19171.42857142857,2.5259067357512954,1544,0,7.052721049232323,0.4125858325272376
1726180,ILLINOIS,17,Fairfield Comm H S Dist 225,17.0,27.0,87,87,02,427,7822000,6604000,204000,3920000,2480000,3248000,2040000,2093000,18318.501170960182,17.381489841986454,443,1,6.059123195581797,0.4746464915078632
1726190,ILLINOIS,17,Millstadt CCSD 160,47.0,61.0,483,483,01,734,10921000,11729000,244000,4047000,7438000,7356000,2522000,337000,14878.74659400545,6.017505470459518,914,0,6.5998704992128365,0.3591934683104418
1726250,ILLINOIS,17,Miller Twp CCSD 210,27.0,52.0,140,141,01,178,2164000,2479000,140000,407000,1932000,1210000,733000,25000,12157.303370786516,10.76923076923077,260,1,5.187385805840755,0.18912055753878554
1726310,ILLINOIS,17,Minooka CCSD 201,30.0,39.0,3055,3055,01,4741,61791000,65019000,1436000,29253000,34330000,31938000,20507000,1939000,13033.326302467834,4.672897196261682,3852,1,8.464214266625351,0.18014286067166446
1726340,ILLINOIS,17,Minooka CHSD 111,36.0,43.0,651,651,02,2709,41323000,49935000,557000,9322000,40056000,19552000,14227000,594000,15253.968253968254,3.992015968063872,2505,1,7.904703913873747,0.038969528031008914
1726370,ILLINOIS,17,Mokena SD 159,47.0,49.0,1003,1003,01,1527,25536000,25905000,670000,7254000,17981000,13866000,7890000,721000,16722.986247544206,3.874813710879285,2013,0,7.331714969726466,0.23296915009181388
1726400,ILLINOIS,17,Moline-Coal Valley CUSD 40,20.0,25.0,3691,3695,03,7242,90392000,96861000,6736000,28070000,62055000,47660000,24987000,12958000,12481.63490748412,18.39334459898609,7693,1,8.887790764195326,0.4852421599765264
1726430,ILLINOIS,17,Momence CUSD 1,18.0,22.0,540,540,03,1075,15181000,17477000,1320000,9628000,6529000,7803000,5297000,239000,14121.86046511628,16.83816651075772,1069,1,6.98100574072173,0.4767742372351312
1726490,ILLINOIS,17,Monroe SD 70,42.0,68.0,228,228,01,315,3516000,3871000,130000,1719000,2022000,2003000,1131000,82000,11161.90476190476,6.451612903225806,310,0,5.755742213586912,0.3032167809113292
1726550,ILLINOIS,17,Monticello CUSD 25,40.0,56.0,801,801,03,1642,26624000,25740000,795000,7491000,17454000,13128000,7845000,2781000,16214.372716199756,6.757634827810266,1539,0,7.404279118037268,0.20491971046202387
1726590,ILLINOIS,17,Montmorency CCSD 145,27.0,32.0,165,165,01,228,3583000,3980000,155000,1993000,1832000,2073000,1225000,99000,15714.912280701754,14.715719063545151,299,1,5.43372200355424,0.453413222214306
1726610,ILLINOIS,17,Morris SD 54,22.0,34.0,692,692,03,1159,13716000,14861000,638000,4319000,9904000,6125000,4367000,453000,11834.339948231234,10.596546310832023,1274,1,7.05617528410041,0.38511879375828606
1726640,ILLINOIS,17,Morris CHSD 101,42.0,37.0,204,204,02,867,15133000,15401000,341000,3129000,11931000,7269000,3549000,905000,17454.44059976932,7.56385068762279,1018,1,6.7661917146603505,0.11670945737987454
1726710,ILLINOIS,17,Morrison CUSD 6,32.0,43.0,553,552,03,1007,19292000,15350000,241000,7800000,7309000,8262000,4903000,4526000,19157.894736842107,10.17293997965412,983,1,6.915723448631314,0.2185241777040385
1726760,ILLINOIS,17,Morrisonville CUSD 1,17.0,27.0,146,146,03,311,4420000,4897000,157000,2145000,2595000,2153000,1432000,78000,14212.218649517685,10.491803278688524,305,1,5.7430031878094825,0.40117600302826956
1726800,ILLINOIS,17,Morton CUSD 709,51.0,65.0,1554,1558,03,3058,45631000,47572000,1194000,13351000,33027000,26144000,14391000,3982000,14921.844342707653,3.77418331747542,3153,0,8.025843344150903,0.4276841539802674
1726820,ILLINOIS,17,Golf ESD 67,54.0,54.0,462,462,01,725,13646000,14635000,176000,4157000,10302000,6924000,5110000,504000,18822.068965517243,8.241758241758241,546,0,6.587550014824796,0.3637996321501314
1726850,ILLINOIS,17,Morton Grove SD 70,50.0,53.0,584,594,01,938,15455000,15501000,280000,2019000,13202000,7842000,4883000,748000,16476.545842217485,9.427207637231504,838,0,6.844815479208263,0.2795324032108404
1726880,ILLINOIS,17,J S Morton HSD 201,8.0,15.0,1895,1895,02,8314,177692000,158542000,12612000,87190000,58740000,61270000,49863000,55170000,21372.62448881405,16.182483322573702,9294,1,9.025816391627028,0.4029981511963379
1726970,ILLINOIS,17,Meridian CUSD 101,12.0,15.0,247,247,03,439,8465000,9914000,2128000,6451000,1335000,3669000,3502000,472000,19282.46013667426,32.92929292929293,495,1,6.0867747269123065,0.4498750928520597
1727180,ILLINOIS,17,Mount Olive CUSD 5,37.0,35.0,210,210,03,452,6821000,7067000,494000,4205000,2368000,3741000,2407000,149000,15090.70796460177,14.17624521072797,522,1,6.115892125483034,0.3768929168302651
1727210,ILLINOIS,17,Mount Prospect SD 57,52.0,51.0,1529,1528,01,2323,35347000,39424000,906000,8171000,30347000,18589000,11127000,4384000,15216.099870856651,4.0682414698162725,2286,0,7.751045117971802,0.3092045643670107
1727290,ILLINOIS,17,Mt Pulaski CUSD 23,23.0,31.0,275,275,03,514,9228000,9896000,430000,3057000,6409000,4878000,3069000,784000,17953.30739299611,8.679927667269439,553,1,6.244166900663736,0.3437006168257667
1727300,ILLINOIS,17,Brown County CUSD 1,20.0,32.0,332,332,03,709,11548000,11067000,493000,5604000,4970000,5709000,4300000,416000,16287.729196050775,13.84820239680426,751,1,6.565264970035361,0.44493620247345017
1727340,ILLINOIS,17,Mount Vernon SD 80,10.0,19.0,882,884,01,1741,30779000,27891000,5108000,15276000,7507000,14834000,8882000,3888000,17678.92016082711,33.87533875338754,1476,1,7.462789157412448,0.45651467534988677
1727360,ILLINOIS,17,Mt Vernon Twp HSD 201,21.0,24.0,262,262,02,1161,17829000,19398000,1063000,6409000,11926000,7344000,6341000,1330000,15356.589147286822,18.668496911461908,1457,1,7.057897937411856,0.4983706692491148
1727390,ILLINOIS,17,Mt Zion CUSD 3,41.0,43.0,1352,1354,03,2449,30243000,30916000,891000,15762000,14263000,17373000,8951000,456000,12349.122090649244,9.421841541755889,2335,1,7.803843303538772,0.12255752474807831
1727450,ILLINOIS,17,Mulberry Grove CUSD 1,16.0,21.0,214,212,03,419,4639000,5336000,399000,3086000,1851000,2687000,1465000,171000,11071.599045346062,20.91152815013405,373,1,6.040254711277414,0.48935638012026256
1727540,ILLINOIS,17,Mundelein ESD 75,31.0,38.0,1099,1100,01,1756,29255000,30828000,1222000,11537000,18069000,14537000,10584000,1418000,16660.02277904328,8.328445747800586,1705,1,7.471363088187097,0.260398380392238
1727570,ILLINOIS,17,Mundelein Cons HSD 120,39.0,40.0,506,506,02,2025,46493000,49526000,935000,12180000,36411000,25857000,16583000,886000,22959.506172839505,6.37213254035684,2354,1,7.613818684808629,0.038035123541051
1727610,ILLINOIS,17,Murphysboro CUSD 186,18.0,18.0,1010,1011,03,2004,34894000,32835000,2773000,18740000,11322000,12987000,7584000,6546000,17412.175648702596,26.252676659528905,2335,1,7.60339933974067,0.4913352220228164
1727710,ILLINOIS,17,Naperville CUSD 203,64.0,72.0,8565,8576,03,16420,318543000,347108000,5846000,83843000,257419000,175779000,119555000,8597000,19399.695493300853,4.56148206190183,17867,0,9.706316282491837,0.44434187518327944
1727720,ILLINOIS,17,Nashville CCSD 49,26.0,36.0,310,310,01,571,5859000,6733000,359000,2220000,4154000,2898000,1958000,262000,10260.94570928196,9.63302752293578,654,1,6.349138991379798,0.3403909537123683
1727740,ILLINOIS,17,Nashville CHSD 99,32.0,32.0,107,107,02,408,6774000,7289000,138000,3506000,3645000,3420000,2342000,73000,16602.941176470587,6.626506024096386,498,1,6.013715156042802,0.2569063131149619
1727780,ILLINOIS,17,Nauvoo-Colusa CUSD 325,17.0,27.0,185,185,01,241,4459000,4852000,175000,1643000,3034000,1914000,1677000,174000,18502.07468879668,8.682634730538922,334,1,5.488937726156687,0.35871030827793865
1727840,ILLINOIS,17,Neoga CUSD 3,22.0,33.0,280,280,03,596,7413000,8367000,454000,4535000,3378000,3975000,2702000,406000,12437.919463087248,11.639549436795996,799,1,6.391917113392602,0.40881158030675435
1727930,ILLINOIS,17,Nettle Creek CCSD 24C,47.0,67.0,64,64,01,91,1777000,1936000,17000,528000,1391000,931000,630000,54000,19527.472527472528,3.636363636363636,110,0,4.5217885770490405,0.41055878310062505
1727960,ILLINOIS,17,New Athens CUSD 60,38.0,51.0,284,285,03,508,6493000,6894000,435000,2701000,3758000,3474000,2446000,88000,12781.496062992126,9.819967266775777,611,1,6.2324480165505225,0.026165124755373678
1727990,ILLINOIS,17,New Berlin CUSD 16,40.0,37.0,474,474,03,939,12431000,13880000,402000,4102000,9376000,6585000,4289000,314000,13238.551650692223,9.361233480176212,908,1,6.84587987526405,0.21688596288694634
1728110,ILLINOIS,17,New Hope CCSD 6,62.0,72.0,112,112,01,172,1979000,2199000,124000,1487000,588000,1141000,708000,7000,11505.813953488372,13.756613756613756,189,0,5.153291594497779,0.4272681423077865
1728140,ILLINOIS,17,New Lenox SD 122,48.0,48.0,3512,3514,01,5252,78936000,83934000,1618000,24624000,57692000,38485000,28677000,4013000,15029.70297029703,3.003003003003003,5328,0,8.566554620953962,0.22422327626641794
1728160,ILLINOIS,17,New Simpson Hill SD 32,32.0,37.0,133,133,01,255,3061000,3183000,263000,2203000,717000,1649000,1240000,10000,12003.921568627453,18.53448275862069,232,1,5.545177444479562,0.4728323379290946
1728200,ILLINOIS,17,New Trier Twp HSD 203,80.0,81.0,1006,1006,02,3978,139497000,151386000,2530000,26820000,122036000,73391000,45134000,11876000,35067.11915535445,2.845528455284553,4428,0,8.288785810426928,0.3997653108023623
1728260,ILLINOIS,17,Newark CHSD 18,15.0,34.5,31,31,02,161,3842000,3924000,66000,444000,3414000,1498000,1786000,256000,23863.35403726708,5.7251908396946565,262,1,5.087596335232384,0.2483325361962105
1728270,ILLINOIS,17,Newark CCSD 66,42.0,57.0,178,178,01,260,2557000,3119000,121000,366000,2632000,1129000,878000,62000,9834.615384615385,5.0,340,0,5.564520407322694,0.20157623014408219
1728500,ILLINOIS,17,Niles ESD 71,49.0,63.0,370,372,01,600,13716000,13847000,359000,4364000,9124000,8309000,4138000,476000,22860.0,13.142857142857142,525,0,6.398594934535208,0.3379962244492009
